163.677559 338.492947 201.796722 286.346655 240.580635 246.747665 274.384308 216.647215 297.621593 183.839622 257.308083 279.784613 328.279724 262.193012 376.138000 249.563141 417.047729 241.923294 260.431328 326.821432 344.885483 329.043646 405.935287 326.487780 453.610191 326.182766 257.516956 369.040833 340.091133 386.580276 399.132271 389.693985 444.549942 393.616905 253.082428 401.980019 314.229984 425.727739 353.654404 438.650436 390.961685 448.308105
158.108702 339.566031 199.239616 286.839609 240.675983 247.913990 276.460285 218.210206 297.851486 183.891678 258.226337 279.775887 328.055305 264.219933 378.303604 254.366655 421.033020 248.390150 258.053436 325.566015 346.815109 327.119637 409.940186 325.934486 459.511032 324.161825 254.834862 367.240477 342.911606 383.231220 402.918625 390.259495 448.760681 395.261135 250.189400 399.948893 318.060036 426.483307 357.445374 441.674252 394.059219 452.352448
160.105247 343.070612 201.789093 289.880562 242.462730 251.170177 278.836803 221.511269 302.114449 187.155046 259.128952 284.054518 328.896027 269.191360 379.116364 259.087114 421.869202 252.885733 259.284515 329.777012 346.644440 331.201944 409.447632 330.320435 458.597031 329.537916 256.695213 370.941868 343.725166 386.513157 403.122330 392.400742 449.511566 397.000179 252.791138 402.958260 320.016327 429.635353 358.935928 445.237284 395.469666 456.495552
161.586037 340.581436 202.960720 286.402330 242.908478 246.684608 278.425541 216.334677 300.404320 181.046462 258.411427 279.252520 328.950119 263.819275 379.998207 254.303570 422.829514 248.187590 258.199673 325.808115 347.084999 328.094387 410.799217 327.649555 460.839539 326.749020 255.252819 367.493134 343.096352 383.638515 403.691025 390.548458 448.608093 395.990753 252.280140 400.048027 319.008255 427.169437 358.655090 442.583113 395.013504 453.508272
156.302910 339.347134 199.081001 285.517159 239.153538 245.967779 275.553589 215.454626 297.376842 179.591289 256.105690 277.880173 326.890144 262.689571 378.215256 252.469654 421.468124 245.805702 256.540451 324.538050 345.703354 325.868711 409.457245 324.521570 459.488373 322.857056 252.937222 366.691189 340.309105 383.228416 400.992775 389.837379 447.459183 394.917870 248.165894 399.735489 315.019989 427.422066 354.682198 442.671547 392.085190 453.570471
154.028416 344.776440 198.002739 293.245440 238.545036 252.643404 273.226757 222.311954 299.195995 186.286869 251.060467 284.279709 323.914948 270.512152 374.077263 260.509129 417.863693 253.816710 251.705818 333.608580 341.186371 334.499273 404.459343 332.583504 455.673828 329.128618 249.487782 376.625834 339.422226 392.597237 400.493317 393.853025 444.660568 391.424131 248.761940 408.240280 320.077896 416.184511 356.637497 412.345104 384.901657 403.987312
161.765213 339.116564 208.249931 288.015718 245.103836 247.466640 275.910397 218.877797 302.181301 179.509950 258.394337 274.150257 325.113220 262.813396 375.280991 253.410416 417.462730 246.537838 256.320286 323.066168 344.923553 324.132500 409.369354 325.265493 460.493660 323.229446 254.097519 365.975246 341.826859 384.593611 401.285858 385.007401 443.092499 384.734488 255.207005 401.548977 321.107368 403.235607 327.933655 387.207069 326.266098 374.679337
162.767982 346.205692 209.572296 295.521584 242.828312 253.820944 273.389091 226.808653 299.441643 188.122272 258.039646 281.089954 326.358566 269.718046 374.318581 261.701431 414.980659 255.803089 255.789146 330.791559 343.996544 334.482565 406.956406 336.554518 456.576424 335.299759 253.878574 374.419212 335.508423 393.406048 394.331589 394.610767 435.699234 396.047888 255.899467 410.211439 316.646500 407.849779 318.620300 390.104656 313.706188 377.218437
160.524960 343.339748 207.070503 294.203568 240.819149 251.505346 271.420574 223.338461 296.678467 184.551344 253.339062 279.592495 321.503677 266.967316 370.120354 258.213472 412.274208 252.021990 252.590160 330.413704 343.353539 334.041996 408.657188 336.134491 460.874329 335.280390 250.234795 373.927860 333.790817 391.591530 394.291916 391.811171 436.097374 392.223387 251.246071 408.678017 313.054161 408.084612 319.853630 390.475817 318.175373 376.249638
154.226904 344.298449 199.969559 295.275879 235.469761 251.046925 268.150234 222.467852 294.199009 184.261823 247.118874 278.517351 316.691475 265.968132 365.043983 258.512821 408.023033 252.704401 245.042553 328.629198 336.929359 331.909275 403.775444 334.712534 457.074547 333.841352 241.627674 372.897034 326.238480 392.345381 387.553940 394.168510 430.398254 393.703508 241.802502 408.847675 306.515675 409.142675 316.321373 392.983160 317.206631 377.870893
