-0.087043 0.061691 0.251474 -0.067384 0.029513 0.259036 -0.043865 0.004847 0.252895 -0.024001 -0.015674 0.246237 -0.010703 -0.034864 0.239290 -0.023334 0.021055 0.207209 0.010241 0.010290 0.194559 0.031726 0.004564 0.187222 0.048432 0.001481 0.180028 -0.020714 0.043627 0.199218 0.017191 0.039243 0.182632 0.041790 0.037317 0.174977 0.061756 0.036663 0.169026 -0.021884 0.064859 0.199517 0.013770 0.064847 0.179980 0.037307 0.064416 0.172969 0.055697 0.064688 0.167189 -0.025863 0.085227 0.207298 0.001656 0.092797 0.193843 0.019701 0.097925 0.189727 0.036051 0.101550 0.186643
-0.089969 0.062366 0.247796 -0.069341 0.029212 0.257105 -0.044634 0.004595 0.252300 -0.023364 -0.015174 0.247079 -0.010209 -0.035396 0.238231 -0.023304 0.021498 0.208147 0.009761 0.011377 0.194350 0.032065 0.006306 0.186181 0.049057 0.003585 0.178476 -0.021191 0.043494 0.199373 0.017622 0.038692 0.181461 0.042836 0.037394 0.175285 0.063102 0.036940 0.169854 -0.022044 0.064215 0.198627 0.014138 0.064214 0.178891 0.037807 0.064730 0.170946 0.056033 0.065766 0.165314 -0.025552 0.084309 0.205160 0.003190 0.091901 0.192599 0.021084 0.097624 0.187930 0.036985 0.101811 0.185054
-0.088691 0.064586 0.249633 -0.067816 0.031401 0.258024 -0.043244 0.006990 0.253200 -0.022156 -0.013045 0.247140 -0.008961 -0.032887 0.239381 -0.022372 0.023867 0.208977 0.010467 0.014044 0.195956 0.032534 0.008735 0.187593 0.049309 0.005646 0.179617 -0.020044 0.046087 0.200055 0.018397 0.041446 0.182770 0.043329 0.039942 0.176101 0.063567 0.039241 0.170725 -0.020764 0.066833 0.200264 0.015086 0.066621 0.180992 0.038222 0.066719 0.172628 0.056523 0.067277 0.166391 -0.024187 0.086563 0.207874 0.004306 0.094319 0.195028 0.021938 0.099987 0.189829 0.037745 0.103958 0.185933
-0.088277 0.063160 0.246637 -0.067397 0.029105 0.256925 -0.043858 0.004099 0.252377 -0.023111 -0.015728 0.247833 -0.009345 -0.035811 0.238668 -0.023248 0.021720 0.208773 0.010179 0.011228 0.194519 0.032727 0.006147 0.186536 0.049857 0.003530 0.179287 -0.021059 0.043983 0.200149 0.017847 0.039365 0.182198 0.043397 0.037995 0.175458 0.063773 0.037427 0.169384 -0.021709 0.064844 0.199249 0.014510 0.064977 0.179831 0.038370 0.065273 0.171481 0.056450 0.066266 0.165687 -0.024636 0.084798 0.205435 0.003922 0.092639 0.193142 0.022004 0.098253 0.188235 0.037906 0.102291 0.185046
-0.089414 0.062262 0.245782 -0.067693 0.028883 0.254903 -0.044352 0.004162 0.249953 -0.023855 -0.016031 0.244611 -0.010783 -0.036587 0.235699 -0.024092 0.020981 0.205778 0.009043 0.010733 0.192341 0.031355 0.005501 0.184496 0.048344 0.002560 0.176626 -0.021556 0.042871 0.196501 0.016655 0.037650 0.178629 0.041994 0.036142 0.172252 0.062072 0.035364 0.166297 -0.022200 0.063643 0.195805 0.013537 0.063624 0.176339 0.037540 0.063902 0.168863 0.055946 0.064566 0.162994 -0.025521 0.083848 0.202786 0.002680 0.091469 0.190474 0.020687 0.096999 0.185738 0.036596 0.100859 0.182183
-0.091690 0.065574 0.247072 -0.068604 0.032603 0.257355 -0.045022 0.008092 0.253120 -0.025045 -0.012219 0.246912 -0.010273 -0.032843 0.238855 -0.025778 0.023620 0.207749 0.008265 0.014306 0.195459 0.030298 0.009301 0.187646 0.047475 0.006256 0.179627 -0.023556 0.045998 0.197859 0.015697 0.041733 0.181715 0.041458 0.040122 0.174594 0.061375 0.038782 0.168385 -0.024280 0.066710 0.196222 0.012954 0.066754 0.178341 0.037009 0.066616 0.172995 0.055888 0.066688 0.171413 -0.026737 0.085872 0.202245 0.003776 0.088147 0.197998 0.021055 0.090052 0.207544 0.035951 0.090524 0.218534
-0.089331 0.063803 0.248361 -0.066171 0.030798 0.260762 -0.043548 0.005683 0.255027 -0.024345 -0.014492 0.248640 -0.009024 -0.036312 0.239480 -0.023749 0.019276 0.208798 0.008511 0.010704 0.194520 0.031107 0.006650 0.187934 0.047578 0.003984 0.181326 -0.021852 0.041543 0.198916 0.016894 0.037805 0.181799 0.042168 0.037229 0.174931 0.061714 0.036468 0.169189 -0.022722 0.062016 0.197178 0.013752 0.063667 0.179606 0.037468 0.063744 0.174488 0.054291 0.063682 0.170515 -0.024652 0.082047 0.202936 0.001004 0.085639 0.204367 0.005799 0.085829 0.223200 0.005934 0.084504 0.239629
-0.089075 0.066904 0.251306 -0.065384 0.034895 0.263178 -0.044087 0.010125 0.257260 -0.024730 -0.009311 0.249710 -0.009644 -0.031256 0.239874 -0.023862 0.023531 0.210385 0.008728 0.014726 0.196506 0.030776 0.011037 0.189222 0.047236 0.008828 0.182679 -0.022368 0.045758 0.200000 0.016925 0.042750 0.183343 0.042153 0.042560 0.176081 0.062063 0.041882 0.171216 -0.023793 0.066218 0.199033 0.012586 0.067991 0.181039 0.036512 0.068799 0.175906 0.053754 0.068967 0.172066 -0.026203 0.086377 0.206580 -0.000018 0.088801 0.209070 0.001779 0.087985 0.227942 -0.000930 0.085502 0.244431
-0.090528 0.066187 0.250018 -0.066340 0.033819 0.261672 -0.045205 0.008763 0.255735 -0.026637 -0.010926 0.248389 -0.011459 -0.032795 0.238392 -0.026114 0.022638 0.208370 0.006536 0.013949 0.194396 0.029082 0.010005 0.188109 0.045731 0.007295 0.181405 -0.024164 0.044870 0.198281 0.015306 0.041792 0.181433 0.040972 0.041178 0.174800 0.060579 0.040072 0.168754 -0.025189 0.065427 0.197197 0.011935 0.067274 0.179745 0.036306 0.067411 0.174801 0.053220 0.067152 0.170025 -0.026611 0.085431 0.204565 -0.000620 0.088164 0.208097 0.001341 0.086920 0.226834 -0.001572 0.084237 0.242834
-0.092688 0.066550 0.248039 -0.068863 0.034024 0.259588 -0.047346 0.008736 0.254111 -0.028298 -0.010927 0.246142 -0.012924 -0.032808 0.235910 -0.028535 0.022862 0.205177 0.004312 0.013992 0.192696 0.026786 0.010172 0.186021 0.043394 0.007407 0.178990 -0.026947 0.044710 0.194921 0.012930 0.041586 0.179189 0.039266 0.041003 0.172856 0.059092 0.039821 0.166809 -0.028319 0.065303 0.194198 0.009380 0.067365 0.177995 0.034057 0.067674 0.173423 0.051474 0.067398 0.168823 -0.030072 0.085351 0.202002 -0.003727 0.087917 0.207089 -0.001672 0.086916 0.226323 -0.004372 0.084403 0.243099
-0.093488 0.067040 0.245554 -0.069740 0.034112 0.256143 -0.047809 0.009602 0.251261 -0.029493 -0.009207 0.244268 -0.013457 -0.030444 0.234315 -0.029212 0.023182 0.202897 0.002519 0.014435 0.189303 0.024858 0.010146 0.182432 0.040557 0.007478 0.175501 -0.028370 0.045486 0.193940 0.010897 0.041372 0.175659 0.035581 0.040457 0.166395 0.054583 0.040463 0.162146 -0.029641 0.066642 0.194701 0.010545 0.066910 0.184058 0.033632 0.068311 0.192498 0.049997 0.070614 0.200302 -0.031037 0.087311 0.203332 -0.004464 0.089150 0.210928 -0.006093 0.088020 0.229872 -0.011941 0.087309 0.246294
-0.093115 0.068182 0.247185 -0.067641 0.034881 0.258834 -0.044972 0.010498 0.253538 -0.027609 -0.009723 0.245485 -0.013803 -0.029555 0.236861 -0.027510 0.023704 0.205689 0.003113 0.014832 0.190821 0.025097 0.010248 0.183949 0.040258 0.007722 0.175997 -0.027704 0.046210 0.195006 0.010148 0.043088 0.176997 0.035477 0.041209 0.168615 0.053572 0.040408 0.161646 -0.030192 0.067560 0.195453 0.007891 0.070317 0.186243 0.016979 0.069917 0.208521 0.018919 0.070048 0.226226 -0.033183 0.087850 0.203109 -0.005272 0.090643 0.209013 -0.006366 0.088606 0.225931 -0.012686 0.086977 0.238240
-0.093705 0.070046 0.247670 -0.067922 0.036239 0.258395 -0.045135 0.012508 0.253452 -0.027796 -0.008124 0.245976 -0.013866 -0.028407 0.236458 -0.027564 0.025421 0.204049 0.003852 0.016165 0.189549 0.026214 0.011933 0.183003 0.041309 0.010130 0.176451 -0.028532 0.048375 0.195248 0.010573 0.045088 0.177390 0.036608 0.044211 0.170031 0.054731 0.044800 0.164010 -0.031727 0.070211 0.197002 0.009181 0.073002 0.191784 0.009586 0.072972 0.214041 0.002932 0.073771 0.230446 -0.034602 0.090943 0.204962 -0.005609 0.093259 0.210624 -0.009335 0.091061 0.227251 -0.018781 0.089864 0.239116
-0.095088 0.068265 0.250586 -0.069573 0.034353 0.259937 -0.046233 0.009659 0.254476 -0.028049 -0.011407 0.246863 -0.013298 -0.031147 0.238655 -0.028469 0.023075 0.207361 0.004074 0.014063 0.193670 0.026578 0.009766 0.187245 0.041561 0.007238 0.179746 -0.028773 0.046118 0.198356 0.011044 0.042960 0.179333 0.037426 0.042136 0.172856 0.055439 0.042403 0.166388 -0.031825 0.068293 0.200302 0.009820 0.070514 0.194249 0.012103 0.070291 0.219092 0.007104 0.070635 0.237255 -0.034748 0.088887 0.208959 -0.004896 0.091260 0.213288 -0.007507 0.088847 0.230891 -0.016260 0.087175 0.244027
-0.094482 0.068325 0.252339 -0.069374 0.034816 0.261648 -0.045647 0.010428 0.256694 -0.026832 -0.010803 0.249113 -0.012508 -0.030284 0.239837 -0.028239 0.022916 0.208864 0.005039 0.014132 0.196414 0.027709 0.009652 0.189846 0.042818 0.007025 0.182147 -0.027909 0.045854 0.199693 0.012341 0.042358 0.181697 0.038491 0.041207 0.175215 0.056404 0.041252 0.169422 -0.030578 0.068089 0.202100 0.011448 0.070310 0.196748 0.013216 0.069237 0.221178 0.008103 0.068997 0.239463 -0.033495 0.088785 0.211244 -0.003286 0.090812 0.216594 -0.005961 0.088130 0.234098 -0.014832 0.086238 0.247047
-0.094591 0.065504 0.252676 -0.069791 0.032244 0.261471 -0.045885 0.008170 0.256892 -0.026298 -0.012788 0.250122 -0.012640 -0.032768 0.241451 -0.028532 0.020508 0.208191 0.005220 0.011802 0.195801 0.027798 0.007195 0.188450 0.043493 0.005482 0.184022 -0.028322 0.043480 0.199393 0.012653 0.040138 0.183645 0.037735 0.040551 0.181438 0.055712 0.042652 0.184368 -0.030965 0.065787 0.201359 0.011844 0.068046 0.197272 0.009224 0.067852 0.221271 0.000603 0.068962 0.241698 -0.034361 0.086580 0.209752 -0.002878 0.088925 0.214997 -0.006653 0.086314 0.232750 -0.016421 0.084783 0.247207
-0.094796 0.065754 0.255191 -0.072902 0.031983 0.260835 -0.048482 0.007941 0.256653 -0.027912 -0.011371 0.251146 -0.013629 -0.031191 0.242472 -0.031545 0.021146 0.206715 0.004141 0.012142 0.195885 0.026326 0.008747 0.189325 0.041052 0.007081 0.182633 -0.031070 0.044304 0.202535 0.012572 0.042629 0.186632 0.030656 0.047555 0.205824 0.036021 0.050952 0.224865 -0.033073 0.066480 0.206908 0.009049 0.069740 0.206253 0.009346 0.070393 0.226345 0.000545 0.070050 0.244815 -0.037201 0.086893 0.214904 -0.005928 0.089525 0.217466 -0.008622 0.087087 0.232643 -0.019426 0.083998 0.246282
