361.456184 258.537426 383.836746 289.691191 388.180466 324.073648 375.109444 353.379049 363.763733 385.379734 330.036812 282.099495 287.560654 313.225536 260.254059 346.564550 239.965668 376.812916 298.577251 270.400543 240.164680 289.393988 206.600704 325.664549 188.616123 355.808659 278.203011 270.325727 226.131020 286.189327 194.371452 317.623329 177.837791 340.621948 265.686970 277.678442 226.618557 290.321417 200.398464 306.867599 182.106133 323.376846
356.630363 258.381128 382.051849 291.299658 387.181358 327.370262 374.695282 354.855108 361.150322 384.997473 331.083374 282.919807 286.781635 316.492023 259.282951 349.235916 238.158951 379.159126 298.731995 270.177269 240.364037 294.421120 206.727104 330.563536 185.121613 361.213360 275.771770 268.792477 225.052414 290.889187 191.330338 323.404884 172.647266 347.543449 260.597324 274.516096 219.828949 291.470375 192.396278 308.784170 173.129120 325.531998
356.416245 254.872284 382.756348 288.009109 388.232155 324.740896 375.048409 352.972927 360.323029 382.020550 331.506653 279.300299 286.696167 312.458010 259.885883 345.590630 239.473839 374.933567 299.243793 266.402121 237.879047 289.169397 206.482277 326.760550 187.906303 358.303442 276.050663 265.555773 222.488117 287.468319 190.107021 320.538654 172.534180 345.321922 261.038055 272.182817 218.136921 289.458475 190.042953 307.401581 170.547676 324.570065
358.393631 254.232731 384.290276 287.361403 389.413872 324.236240 376.345139 351.598206 362.743301 381.729355 331.825371 277.113047 289.229889 308.953199 262.225075 342.679796 241.360683 373.301296 298.724003 264.838228 239.799271 285.389671 208.196964 323.188591 189.811516 354.979191 274.837761 264.699812 222.950058 284.769230 190.502739 317.951202 174.379826 341.877394 259.290028 271.591444 217.141647 287.862854 189.745560 304.938498 171.232338 322.050648
354.496918 256.174221 381.607666 289.691277 387.640915 325.128937 374.775581 351.063538 361.766014 381.372128 330.982857 279.162855 288.699398 309.230289 261.732388 341.924543 240.915680 372.141724 297.228813 267.454462 240.024185 285.971775 208.014908 323.118267 188.919868 354.872646 272.953281 267.482929 222.698002 285.984621 190.072784 318.570299 173.613205 342.626009 257.125950 274.242439 216.077366 290.038147 189.441338 306.284208 171.302414 322.732830
359.606247 253.372765 385.859489 287.882538 391.380539 325.726089 378.611412 354.868841 365.811844 387.081041 334.747658 279.870157 292.406807 312.800188 265.883179 346.254015 246.036873 376.944780 300.441437 267.479267 242.787857 290.373859 211.058121 328.019686 193.106384 360.458450 276.076736 267.038155 224.080601 287.951546 192.064819 320.895424 176.618996 346.326914 260.533409 273.513279 218.428192 291.224413 191.979713 309.415398 174.994659 328.061686
360.063553 256.267090 386.486282 291.328068 393.976364 329.873600 382.240906 358.487892 369.209099 391.087132 338.334808 283.828268 296.586990 318.250523 269.765549 352.704449 249.061241 383.720055 302.794647 269.786453 245.236492 292.264709 212.438736 330.930834 193.138447 363.128872 277.585087 269.112139 226.463509 288.453741 192.467804 322.400150 175.718040 347.440739 261.109028 275.601940 219.909401 291.903362 193.296700 310.475435 176.989250 329.586096
360.633888 255.965538 385.786591 290.051222 391.593475 328.340521 379.664764 358.925600 367.521591 391.879807 335.700264 285.761461 293.524818 320.684309 266.823654 355.165186 245.660095 386.103401 301.658745 269.632502 243.100643 294.577589 210.829811 332.307014 189.960709 363.629951 277.571526 267.205725 223.920879 287.507401 189.201279 320.878744 170.606499 345.839825 261.955776 273.149214 218.544044 290.085526 191.332226 309.216013 174.326172 328.382349
359.359474 253.892498 384.917984 289.020424 390.827904 327.934484 378.414841 358.799629 367.204285 391.314726 337.004013 283.845921 295.137329 318.642340 267.444515 353.108768 245.794964 383.526192 302.372074 267.818642 242.004662 291.342974 209.901848 328.968258 190.075722 359.839268 277.800922 265.627527 222.552929 286.268234 188.496552 319.681034 171.037884 344.398985 262.094498 271.902151 217.815971 289.155521 190.341339 309.023781 173.236256 328.271685
361.139450 255.965309 386.727829 291.837273 393.820114 330.987940 382.055397 360.758257 369.199104 393.448391 338.329773 284.878979 297.006168 320.859604 269.651413 356.045551 248.599205 387.505445 302.515869 269.200888 244.065285 293.492689 211.444550 331.701279 191.930885 363.448877 277.548676 267.549791 224.065971 287.941961 188.791809 321.473608 170.855350 345.977497 261.618309 274.078903 219.359856 290.111961 192.411690 309.258614 176.019344 328.176212
