204.907322 335.991468 265.088348 356.671829 325.323486 362.190199 367.536774 377.737856 397.826538 397.596102 352.846146 320.719471 421.755714 335.200739 469.477921 362.405748 504.051208 391.404963 332.049332 316.506500 413.990364 326.588058 468.216972 360.471697 506.181870 394.720917 303.333607 329.086046 381.679802 343.068638 430.562057 376.860752 463.993416 406.506042 273.771667 354.551468 317.500038 399.193554 342.534828 437.357111 360.999832 469.288445
212.412529 336.764259 279.123878 359.283714 333.852234 364.712191 371.958199 376.258621 404.997101 392.404175 363.385544 319.336023 433.064651 328.095074 481.149712 351.476383 515.137558 375.918989 342.476425 318.747826 424.006386 327.216482 474.925652 364.232998 509.188690 400.316706 314.737320 331.660852 393.496323 345.889750 441.493835 381.249275 473.575974 412.755461 286.948280 357.932997 332.933960 397.997646 364.352074 433.425694 388.252563 463.232746
210.945492 337.410221 282.129993 360.956812 334.977913 366.911201 371.805534 377.284241 406.062469 389.891853 363.806114 317.373590 436.353836 321.865883 484.750519 346.889305 517.417603 372.936230 341.880798 317.461824 424.280739 324.361782 473.846474 365.952272 504.883614 404.982405 313.511333 330.270081 395.956497 338.221750 443.970032 374.886990 474.372940 406.820869 288.078098 355.944042 333.701782 391.296701 365.024033 425.432568 387.029686 454.452095
221.606369 332.368355 296.925755 364.210539 344.567032 374.635019 374.698372 384.896364 409.920616 397.795429 375.400200 314.984894 442.247124 318.219366 486.485748 341.929007 517.486191 369.185057 353.997536 318.265944 433.003693 314.531279 481.023064 347.683582 516.884918 381.838846 324.889450 329.954596 395.657997 331.942978 442.839661 364.888515 476.610184 397.099886 297.544937 352.806845 336.402855 380.802412 368.140793 413.541870 392.940369 443.081846
212.350063 335.672579 286.288681 366.196918 336.246223 373.520279 369.605141 380.771456 403.867493 387.383795 365.296860 313.107834 437.472763 317.246590 485.116005 339.727850 517.957001 366.282864 345.445786 313.170319 427.730865 314.251385 479.262619 346.140804 515.849991 380.491276 317.937050 323.717165 394.804916 330.039167 443.834114 360.335312 478.237610 390.887117 290.033188 347.567883 335.549278 379.842339 366.248016 414.220476 389.141884 445.753613
216.443138 336.039820 291.827850 367.285223 341.776543 374.416752 374.610443 380.909328 409.377098 389.115486 370.722618 315.298719 441.820755 321.259861 488.769531 343.160763 520.935631 368.718596 350.571022 316.432400 430.642929 318.414116 480.915756 352.714491 515.671005 388.573980 322.778015 326.748104 399.924660 333.142090 448.997040 365.753832 482.806816 398.211908 296.765995 349.694824 339.188995 383.501759 371.219177 417.952194 394.422951 449.886761
224.577351 334.619665 299.706097 367.639503 345.907135 379.443026 374.466629 391.749201 408.198433 405.511351 379.635353 316.638422 447.171631 322.129154 490.857468 345.118961 520.570335 372.069368 359.563751 319.384918 438.194580 317.066031 486.963730 348.720446 521.506882 382.817144 330.723267 329.476576 404.180946 332.244473 452.518616 363.882666 485.946426 396.124392 303.507423 350.831966 344.981499 379.947224 376.705208 413.878098 399.217339 445.358334
215.425053 338.150911 290.222092 373.966999 340.731049 381.797619 373.734970 389.093256 407.591820 394.949284 369.761391 314.588070 442.820244 319.600611 490.233421 343.789301 522.234650 371.037054 350.593071 313.911924 433.555946 318.075914 484.105682 352.073450 518.348503 387.799730 323.616714 324.818230 402.693825 333.027220 450.733795 366.293850 483.543167 398.807201 296.957760 349.790268 342.812271 381.772327 373.990898 415.821762 396.443214 447.470570
224.818840 334.209595 300.865479 363.802385 348.288422 372.469282 378.195992 382.898855 413.011742 396.485882 381.137123 314.832916 449.678345 320.334578 493.580971 343.872585 523.062515 371.204510 361.015091 318.140745 440.965271 314.521122 489.753189 346.854830 524.500694 381.369467 332.180138 328.988657 405.967064 329.730921 453.934898 362.283211 487.346191 394.935923 305.141125 350.674009 345.894356 378.451109 377.760468 412.249660 400.897141 443.637028
221.691551 338.130798 296.682663 372.245865 346.852417 380.690203 378.771553 389.542351 409.352036 394.581671 376.336250 313.464375 447.423325 318.347168 493.323669 341.127920 525.109253 366.243925 357.221832 312.673788 439.983025 313.922968 490.625267 346.072569 525.619011 380.161343 330.534401 322.450933 409.378891 327.619057 458.237152 359.184551 491.716080 390.158043 305.463295 345.992975 351.100235 378.247776 382.721252 412.744074 404.874840 444.022150
